ID,Income
TEST_0212,7.669003923679725
TEST_0213,845.4152808783122
TEST_0214,712.3036775039121
TEST_0215,591.7961113062221
TEST_0216,1036.269370783028
TEST_0217,837.3539025363558
TEST_0218,677.9064108328562
TEST_0219,660.8623046066783
TEST_0220,796.3233506125063
TEST_0221,711.1524436216167
TEST_0222,1020.3604637138651
TEST_0223,846.9720590747555
TEST_0224,789.8529078539207
TEST_0225,568.5594346955124
TEST_0226,623.8384008850313
TEST_0227,1079.2547475256222
TEST_0228,422.6280596499839
TEST_0229,1254.960496561494
TEST_0230,565.453676234254
TEST_0231,0.0
TEST_0232,732.0164784486501
TEST_0233,425.95830350476604
TEST_0234,0.0
TEST_0235,947.0367269068508
TEST_0236,659.2165967290968
TEST_0237,712.8178758777315
TEST_0238,462.4229002484331
TEST_0239,0.0
TEST_0240,888.2721014144895
TEST_0241,487.09148023870125
TEST_0242,652.1495207166558
TEST_0243,1122.6494765012403
TEST_0244,0.0
TEST_0245,1053.0001414238068
TEST_0246,717.9189260960612
TEST_0247,0.9072193002666609
TEST_0248,0.0
TEST_0249,752.5743142871896
TEST_0250,568.8852688345775
TEST_0251,996.3827716766978
TEST_0252,0.0
TEST_0253,0.0
TEST_0254,950.4161595183234
TEST_0255,631.460135194595
TEST_0256,1379.1464675328348
TEST_0257,710.0854306415802
TEST_0258,892.7822220722257
TEST_0259,476.9560658492056
TEST_0260,765.9914721913651
TEST_0261,1131.9920694833002
TEST_0262,545.8139126620865
TEST_0263,905.443973801358
TEST_0264,1055.4983989073444
TEST_0265,944.3173956287801
TEST_0266,994.7700153146043
TEST_0267,820.9810821180363
TEST_0268,656.3860593277747
TEST_0269,663.197043227742
TEST_0270,1000.5717134391939
TEST_0271,709.5097040356609
TEST_0272,1025.349407119538
TEST_0273,733.230687544984
TEST_0274,1138.6945343767827
TEST_0275,585.290358956387
TEST_0276,0.0
TEST_0277,518.4492336800686
TEST_0278,738.2385137220496
TEST_0279,567.6321655946446
TEST_0280,381.57726442705894
TEST_0281,3.3197954609116778
TEST_0282,563.0612556396643
TEST_0283,840.5193751158974
TEST_0284,1098.2701302007176
TEST_0285,627.4943148986467
TEST_0286,0.0
TEST_0287,85.81029100572073
TEST_0288,724.8573292001427
TEST_0289,481.93200137338397
TEST_0290,1102.8819780139997
TEST_0291,927.9770227955971
TEST_0292,817.546256614496
TEST_0293,585.930128713096
TEST_0294,806.0555017405536
TEST_0295,959.3372524226168
TEST_0296,683.7476935227621
TEST_0297,1239.955193505426
TEST_0298,0.0
TEST_0299,432.81633552008833
TEST_0300,0.0
TEST_0301,0.0
TEST_0302,332.3694087930766
TEST_0303,716.7804296842811
TEST_0304,0.0
TEST_0305,0.0
TEST_0306,1253.2892030185426
TEST_0307,975.4836496471198
TEST_0308,1407.7330029393465
TEST_0309,680.4950720265487
TEST_0310,619.324693930457
TEST_0311,579.6559386003522
TEST_0312,473.992221462126
TEST_0313,599.5066128875733
TEST_0314,299.58533700785665
TEST_0315,250.70582892825655
TEST_0316,862.3774064758672
TEST_0317,842.2319608373198
TEST_0318,0.0
TEST_0319,626.8131810647598
TEST_0320,374.87666726306907
TEST_0321,0.0
TEST_0322,0.0
TEST_0323,23.185592862605517
TEST_0324,836.2988074990253
TEST_0325,582.2619601355678
TEST_0326,139.90071824727409
TEST_0327,0.0
TEST_0328,1047.4430060624923
TEST_0329,983.8135611134272
TEST_0330,488.7913946902978
TEST_0331,1052.2801582015795
TEST_0332,410.7513151400303
TEST_0333,1058.390667987156
TEST_0334,871.9171515522673
TEST_0335,562.507299699081
TEST_0336,466.18038763869345
TEST_0337,994.4652593386307
TEST_0338,548.671849327421
TEST_0339,880.527608532881
TEST_0340,0.0
TEST_0341,1098.527114495157
TEST_0342,464.4640602329017
TEST_0343,5.343609869140437
TEST_0344,316.3919887208834
TEST_0345,0.0
TEST_0346,933.7798920077737
TEST_0347,618.1505507863883
TEST_0348,0.0
TEST_0349,614.1067377613424
TEST_0350,899.3713367905896
TEST_0351,0.0
TEST_0352,0.0
TEST_0353,527.3095666061419
TEST_0354,0.0
TEST_0355,0.0
TEST_0356,0.0
TEST_0357,0.0
TEST_0358,0.0
TEST_0359,0.0
TEST_0360,721.8635965140784
TEST_0361,554.0021105456497
TEST_0362,1013.492043251965
TEST_0363,0.0
TEST_0364,0.0
TEST_0365,725.0546548656627
TEST_0366,0.0
TEST_0367,424.65187209157375
TEST_0368,340.84795659666406
TEST_0369,705.8431895742688
TEST_0370,716.4689019441901
TEST_0371,819.3050697082926
TEST_0372,708.6083457250127
TEST_0373,0.0
TEST_0374,0.0
TEST_0375,1301.9272348435784
TEST_0376,665.3996879867307
TEST_0377,1189.5233497639756
TEST_0378,0.0
TEST_0379,477.10692851421703
TEST_0380,995.4566915433876
TEST_0381,1017.4209874746407
TEST_0382,1031.4245956902382
TEST_0383,510.0802776795341
TEST_0384,594.9196927491788
TEST_0385,0.0
TEST_0386,0.0
TEST_0387,1127.3082050872854
TEST_0388,0.0
TEST_0389,399.1466086560555
TEST_0390,727.5332168409507
TEST_0391,643.6924417171324
TEST_0392,153.16717520997696
TEST_0393,626.1511669270991
TEST_0394,965.6733527138465
TEST_0395,746.2667512175157
TEST_0396,686.6563693598306
TEST_0397,691.46196317002
TEST_0398,418.3975435441888
TEST_0399,562.3812636374462
TEST_0400,689.7205779213915
TEST_0401,0.0
TEST_0402,480.06155393041513
TEST_0403,0.0
TEST_0404,791.604569939607
TEST_0405,450.80335855416854
TEST_0406,393.39354901710334
TEST_0407,867.0659469830314
TEST_0408,433.33248541166074
TEST_0409,0.0
TEST_0410,392.3931093139585
TEST_0411,544.9222674507353
TEST_0412,302.9427154444181
TEST_0413,86.7002313028068
TEST_0414,0.0
TEST_0415,0.0
TEST_0416,92.52857975182326
TEST_0417,741.9501824547144
TEST_0418,508.1485407738721
TEST_0419,667.8892301763248
TEST_0420,926.6033991693309
TEST_0421,0.0
TEST_0422,727.3980205419689
TEST_0423,319.3335675127028
TEST_0424,1146.2380803091532
TEST_0425,967.5785518280575
TEST_0426,12.995689108673332
TEST_0427,590.2676039543961
TEST_0428,482.45362876727273
TEST_0429,782.5367777707471
TEST_0430,0.0
TEST_0431,987.064442115378
TEST_0432,1034.090635115999
TEST_0433,919.0873362439197
TEST_0434,679.7907255212506
TEST_0435,0.0
TEST_0436,745.8779547849324
TEST_0437,0.0
TEST_0438,1027.8653740758216
TEST_0439,934.912556499806
TEST_0440,1125.7264384504642
TEST_0441,635.1345562250314
TEST_0442,589.9306983407379
TEST_0443,537.4818225178327
TEST_0444,0.0
TEST_0445,395.7871266098924
TEST_0446,390.2589930468591
TEST_0447,673.9653358156521
TEST_0448,0.0
TEST_0449,573.3310037947522
TEST_0450,799.1906014266293
TEST_0451,388.4513979185285
TEST_0452,0.0
TEST_0453,786.6239915694782
TEST_0454,860.053237762651
TEST_0455,716.3161017232242
TEST_0456,0.0
TEST_0457,1100.8471789637128
TEST_0458,829.6539017240225
TEST_0459,732.1303133637213
TEST_0460,561.0732147936719
TEST_0461,1118.6502780664255
TEST_0462,521.517424771347
TEST_0463,443.84934426500695
TEST_0464,1073.1828227964693
TEST_0465,0.0
TEST_0466,390.1725766078202
TEST_0467,617.3454203149039
TEST_0468,584.1960070025902
TEST_0469,461.4935912177499
TEST_0470,0.0
TEST_0471,517.4975610579833
TEST_0472,922.1394783272922
TEST_0473,0.0
TEST_0474,419.54274695113077
TEST_0475,1066.7769756074067
TEST_0476,16.81972415347991
TEST_0477,0.0
TEST_0478,1327.6403618554305
TEST_0479,550.1821979466903
TEST_0480,871.756552283873
TEST_0481,0.0
TEST_0482,0.0
TEST_0483,0.0
TEST_0484,510.9954448168438
TEST_0485,935.6554265295308
TEST_0486,1118.0774862385579
TEST_0487,596.7395730311969
TEST_0488,868.9395442028233
TEST_0489,463.16092801765836
TEST_0490,357.7213117587337
TEST_0491,767.8676083069199
TEST_0492,808.8213801268785
TEST_0493,904.3872481829408
TEST_0494,991.571811208503
TEST_0495,980.2095968413814
TEST_0496,1098.3496554864182
TEST_0497,556.4214775818402
TEST_0498,353.2448314494196
TEST_0499,0.0
TEST_0500,303.59755832086523
TEST_0501,363.05562385710095
TEST_0502,1.0131446618651125
TEST_0503,0.0
TEST_0504,0.0
TEST_0505,603.3502289315282
TEST_0506,536.4071923491464
TEST_0507,348.301529353038
TEST_0508,724.1955716475854
TEST_0509,637.9044913710767
TEST_0510,412.0789927766806
TEST_0511,453.5225248923374
TEST_0512,1261.4926285241627
TEST_0513,1056.7946684866768
TEST_0514,0.0
TEST_0515,0.0
TEST_0516,489.5221165571123
TEST_0517,611.3061794393453
TEST_0518,1146.3859981518976
TEST_0519,602.7113762470102
TEST_0520,382.4670877124622
TEST_0521,774.1658497382793
TEST_0522,0.0
TEST_0523,735.0979330713068
TEST_0524,540.3335355463419
TEST_0525,478.12089464401083
TEST_0526,804.3971508471329
TEST_0527,469.1991838729529
TEST_0528,569.065752184503
TEST_0529,0.0
TEST_0530,806.9601971367516
TEST_0531,653.9771359885797
TEST_0532,0.0
TEST_0533,605.6139113470147
TEST_0534,823.5338125253807
TEST_0535,0.0
TEST_0536,774.9426425432254
TEST_0537,0.0
TEST_0538,669.5585036577605
TEST_0539,1356.8702166310582
TEST_0540,785.5405358833425
TEST_0541,550.6466970267361
TEST_0542,829.7766764077678
TEST_0543,387.18404056695425
TEST_0544,518.1738043118522
TEST_0545,0.5543417582673555
TEST_0546,1302.3347894249373
TEST_0547,757.6353905569108
TEST_0548,676.991771117273
TEST_0549,466.3618959672452
TEST_0550,445.8934951859085
TEST_0551,890.848208092649
TEST_0552,541.1008711518334
TEST_0553,487.5011878536943
TEST_0554,798.5621858161044
TEST_0555,0.0
TEST_0556,812.1994091379679
TEST_0557,778.758914229781
TEST_0558,367.5720766211313
TEST_0559,642.7295819088051
TEST_0560,525.4405668163222
TEST_0561,1022.3401793622306
TEST_0562,730.7597321770189
TEST_0563,299.3325077023915
TEST_0564,513.7459813704571
TEST_0565,570.6709984329916
TEST_0566,1155.8980390433574
TEST_0567,737.5443525827927
TEST_0568,518.3647261524984
TEST_0569,26.043238857880624
TEST_0570,0.0
TEST_0571,355.3302245095372
TEST_0572,672.3381298632692
TEST_0573,553.6155238303471
TEST_0574,432.94227470032797
TEST_0575,511.4305839224853
TEST_0576,642.0827445773394
TEST_0577,810.7496079969656
TEST_0578,1239.7908639907891
TEST_0579,461.22588701531794
TEST_0580,903.0061547854383
TEST_0581,0.0
TEST_0582,0.0
TEST_0583,323.8580143416252
TEST_0584,99.58426148507567
TEST_0585,0.0
TEST_0586,11.966105234294105
TEST_0587,1005.9295100552426
TEST_0588,831.8027412438346
TEST_0589,409.25641395053367
TEST_0590,769.0357821484679
TEST_0591,716.6174532847631
TEST_0592,753.4371026861837
TEST_0593,1281.7179586344341
TEST_0594,769.386820062807
TEST_0595,0.0
TEST_0596,0.0
TEST_0597,632.178493964457
TEST_0598,654.5911703173958
TEST_0599,0.0
TEST_0600,700.8835166086985
TEST_0601,0.0
TEST_0602,608.4851395323914
TEST_0603,992.8931494318277
TEST_0604,0.0
TEST_0605,540.1835357865735
TEST_0606,447.72094959501567
TEST_0607,423.3411057963484
TEST_0608,503.01733904715013
TEST_0609,761.869250309561
TEST_0610,1140.4130226691327
TEST_0611,1224.0892848903354
TEST_0612,1199.1615928045057
TEST_0613,1088.6879795379996
TEST_0614,789.319348125721
TEST_0615,505.3868342383977
TEST_0616,470.4934292931162
TEST_0617,826.1544038792854
TEST_0618,1373.496376224643
TEST_0619,521.49107422165
TEST_0620,342.0735865587726
TEST_0621,1125.6243750524568
TEST_0622,1138.170627595951
TEST_0623,734.5703509406184
TEST_0624,535.4618552682639
TEST_0625,1259.1587242588548
TEST_0626,16.961340532835038
TEST_0627,0.0
TEST_0628,535.4860641009393
TEST_0629,1140.200589305433
TEST_0630,1013.2651121526412
TEST_0631,998.4183816204987
TEST_0632,1125.362421924656
TEST_0633,943.0813149127935
TEST_0634,3.0602744758567724
TEST_0635,0.0
TEST_0636,562.0789501681932
TEST_0637,871.5015737403169
TEST_0638,491.8952913785656
TEST_0639,762.2104113128543
TEST_0640,998.8172715378848
TEST_0641,0.0
TEST_0642,1418.2516379685687
TEST_0643,1063.7609168096667
TEST_0644,509.44554171096166
TEST_0645,1207.5879363211611
TEST_0646,404.8276077416656
TEST_0647,0.0
TEST_0648,0.0
TEST_0649,481.77687447784575
TEST_0650,647.0225589215589
TEST_0651,607.6093947482923
TEST_0652,820.1883928709071
TEST_0653,426.419627784065
TEST_0654,981.5808245409787
TEST_0655,795.1561361308846
TEST_0656,506.0612171626946
TEST_0657,442.60810121418666
TEST_0658,863.082976905115
TEST_0659,1125.2568963294732
TEST_0660,0.0
TEST_0661,0.0
TEST_0662,138.5935893370596
TEST_0663,769.1132223844417
TEST_0664,0.0
TEST_0665,1391.499949967431
TEST_0666,911.1921503264768
TEST_0667,983.1372375236256
TEST_0668,817.1473157656224
TEST_0669,1393.7838584934757
TEST_0670,632.9227757220768
TEST_0671,519.0364119098938
TEST_0672,708.4452781798617
TEST_0673,708.824723051449
TEST_0674,620.9996043018003
TEST_0675,0.0
TEST_0676,0.0
TEST_0677,810.7007434796353
TEST_0678,519.7704981567531
TEST_0679,0.0
TEST_0680,829.4778189221065
TEST_0681,737.2878139590769
TEST_0682,0.0
TEST_0683,524.8774059607996
TEST_0684,4.477633980331348
TEST_0685,1029.2414028835847
TEST_0686,768.4031478762676
TEST_0687,1.1838576648837034
TEST_0688,906.5326759132263
TEST_0689,827.2834556203759
TEST_0690,0.0
TEST_0691,900.5369665587054
TEST_0692,742.3244651354051
TEST_0693,1057.340464602387
TEST_0694,665.3218088921624
TEST_0695,453.48688044191584
TEST_0696,815.3725876450198
TEST_0697,930.1895719359786
TEST_0698,522.6179271236979
TEST_0699,771.5219087052185
TEST_0700,729.296526510673
TEST_0701,0.0
TEST_0702,758.1479905860357
TEST_0703,545.3950789560703
TEST_0704,1094.525784645226
TEST_0705,245.90866132971712
TEST_0706,529.5473859364915
TEST_0707,0.0
TEST_0708,729.5962808417831
TEST_0709,0.0
TEST_0710,835.9276655143906
TEST_0711,1132.3382306961735
TEST_0712,24.35775452316807
TEST_0713,447.03487248066926
TEST_0714,0.0
TEST_0715,1464.4066925316333
TEST_0716,502.13573779413485
TEST_0717,466.07493341936504
TEST_0718,489.7088058224387
TEST_0719,477.36578833713145
TEST_0720,1005.5348451559358
TEST_0721,485.34820692747417
TEST_0722,1502.2184577133667
TEST_0723,482.5694628004313
TEST_0724,0.0
TEST_0725,413.91665100602603
TEST_0726,869.4621172864672
TEST_0727,825.0564312778384
TEST_0728,685.8163330209054
TEST_0729,544.4988677602392
TEST_0730,869.9203057845614
TEST_0731,13.645897431673234
TEST_0732,1157.923880663351
TEST_0733,693.0010247621159
TEST_0734,666.2554177441887
TEST_0735,0.0
TEST_0736,584.3799562690882
TEST_0737,993.6848119588474
TEST_0738,0.0
TEST_0739,1038.0729152805561
TEST_0740,1043.4818271285394
TEST_0741,910.9333869256016
TEST_0742,793.0752286241527
TEST_0743,439.56571084898405
TEST_0744,646.3997332709716
TEST_0745,840.5636160323006
TEST_0746,493.688118443824
TEST_0747,124.59688235895845
TEST_0748,911.6125949200583
TEST_0749,0.0
TEST_0750,0.0
TEST_0751,1022.5507718996946
TEST_0752,0.0
TEST_0753,915.2784724993121
TEST_0754,0.0
TEST_0755,492.69806918260235
TEST_0756,520.545977256086
TEST_0757,461.73334504517754
TEST_0758,556.5809865091445
TEST_0759,1354.4164327507401
TEST_0760,0.0
TEST_0761,613.152451238816
TEST_0762,0.0
TEST_0763,1128.2420561830968
TEST_0764,421.1616827820882
TEST_0765,819.8602491203044
TEST_0766,3.658733277897227
TEST_0767,0.0
TEST_0768,576.9072470462078
TEST_0769,397.49789353728204
TEST_0770,550.3810793373451
TEST_0771,662.05729089187
TEST_0772,0.0
TEST_0773,524.6173794635598
TEST_0774,1201.7046243878985
TEST_0775,399.674514011244
TEST_0776,1018.5294039862889
TEST_0777,358.5446711806542
TEST_0778,1359.2450482973986
TEST_0779,1281.4381365762915
TEST_0780,0.0
TEST_0781,5.969854124217704
TEST_0782,0.0
TEST_0783,920.175212935574
TEST_0784,635.9975905439386
TEST_0785,528.5944436925654
TEST_0786,655.397480805388
TEST_0787,1360.8480621646154
TEST_0788,655.3076971362063
TEST_0789,471.99983435634863
TEST_0790,5.957712970825696
TEST_0791,591.3048074799239
TEST_0792,1032.161758525421
TEST_0793,960.8052537966294
TEST_0794,0.0
TEST_0795,569.0996812611132
TEST_0796,885.1379030568136
TEST_0797,1004.7913851576294
TEST_0798,1111.1522576721713
TEST_0799,0.0
TEST_0800,377.5477990857181
TEST_0801,927.2906563430904
TEST_0802,803.6095239834381
TEST_0803,8.300102246035976
TEST_0804,696.2510923720201
TEST_0805,603.5902555157436
TEST_0806,894.423598128822
TEST_0807,416.1692682837721
TEST_0808,2.199339746226201
TEST_0809,549.1515952886024
TEST_0810,1173.639854030359
TEST_0811,845.172060754164
TEST_0812,1037.6475786350222
TEST_0813,428.2050514511794
TEST_0814,471.1235613586533
TEST_0815,672.1273457083313
TEST_0816,409.66703755774074
TEST_0817,887.3743102745193
TEST_0818,0.0
TEST_0819,707.7349685137324
TEST_0820,446.99410262553937
TEST_0821,1146.5532891957153
TEST_0822,486.1017275405019
TEST_0823,1002.7723956266134
TEST_0824,0.0
TEST_0825,707.1915277733169
TEST_0826,524.4494850506641
TEST_0827,375.5292865431835
TEST_0828,0.0
TEST_0829,771.7772427264154
TEST_0830,815.2943168543729
TEST_0831,1047.7335271729835
TEST_0832,705.3958020837999
TEST_0833,919.0346875761434
TEST_0834,119.37497256848104
TEST_0835,781.0473587322763
TEST_0836,0.0
TEST_0837,0.40538034222913666
TEST_0838,1169.6503380422337
TEST_0839,609.2647124813533
TEST_0840,87.23447929968307
TEST_0841,994.4506794567188
TEST_0842,703.6475125048177
TEST_0843,78.16143618157713
TEST_0844,749.7150149153101
TEST_0845,1193.3300414648984
TEST_0846,553.1074652939791
TEST_0847,1077.739450786232
TEST_0848,1057.2454143688553
TEST_0849,422.4294557521939
TEST_0850,406.9969121265033
TEST_0851,0.0
TEST_0852,868.994220931259
TEST_0853,794.6821789584895
TEST_0854,369.5132629243795
TEST_0855,554.5309905617398
TEST_0856,439.2552261014398
TEST_0857,0.0
TEST_0858,730.5068595066064
TEST_0859,622.5297601939751
TEST_0860,3.9104550299267657
TEST_0861,470.359393236831
TEST_0862,0.0
TEST_0863,0.0
TEST_0864,693.9925509828884
TEST_0865,0.0
TEST_0866,3.033305047585941
TEST_0867,52.5276996743446
TEST_0868,706.2248295808565
TEST_0869,804.717148940295
TEST_0870,318.673279166301
TEST_0871,493.2003432147778
TEST_0872,845.3620866661906
TEST_0873,1086.6903662769575
TEST_0874,784.862985835634
TEST_0875,627.0859727381006
TEST_0876,9.297138694737441
TEST_0877,1011.0213793647874
TEST_0878,648.2681242673696
TEST_0879,467.9594736908012
TEST_0880,0.0
TEST_0881,1032.81149312459
TEST_0882,693.4738123726811
TEST_0883,14.863010040006884
TEST_0884,607.6383874581878
TEST_0885,585.7123588988062
TEST_0886,796.6359931024115
TEST_0887,770.1661550017997
TEST_0888,520.0745169999851
TEST_0889,780.3939637455637
TEST_0890,478.1665894268537
TEST_0891,326.1943066363559
TEST_0892,428.24189710668963
TEST_0893,760.3260363798719
TEST_0894,701.2288640608003
TEST_0895,0.0
TEST_0896,5.9338360158889145
TEST_0897,0.0
TEST_0898,514.5636715939413
TEST_0899,0.0
TEST_0900,714.7929755533044
TEST_0901,1025.161056183899
TEST_0902,487.48733601003516
TEST_0903,1.6842072288753798
TEST_0904,424.667335588278
TEST_0905,506.4404710272951
TEST_0906,1096.1737345324204
TEST_0907,689.3318809392413
TEST_0908,0.0
TEST_0909,0.0
TEST_0910,0.0
TEST_0911,0.0
TEST_0912,10.143654069698187
TEST_0913,533.7319064422957
TEST_0914,696.5545918210349
TEST_0915,710.4494879323381
TEST_0916,606.7090371026862
TEST_0917,700.6203955137194
TEST_0918,503.5783897430121
TEST_0919,508.7019154452815
TEST_0920,0.0
TEST_0921,489.59273560398344
TEST_0922,0.0
TEST_0923,1283.246925462538
TEST_0924,1147.9933551994293
TEST_0925,0.0
TEST_0926,395.9544706726208
TEST_0927,0.0
TEST_0928,613.8372519012145
TEST_0929,0.0
TEST_0930,706.3502494498052
TEST_0931,941.6169342275492
TEST_0932,1096.3200942214585
TEST_0933,317.92043364144695
TEST_0934,559.7736319862859
TEST_0935,950.4743189246876
TEST_0936,0.0
TEST_0937,485.3302536255124
TEST_0938,0.0
TEST_0939,0.0
TEST_0940,1004.0539961068587
TEST_0941,14.122400128474283
TEST_0942,1153.424797322213
TEST_0943,1041.3049001098223
TEST_0944,452.3083825706861
TEST_0945,499.63952064910285
TEST_0946,994.4199343832474
TEST_0947,7.784224816359597
TEST_0948,532.947888642503
TEST_0949,924.2724433164165
TEST_0950,0.0
TEST_0951,532.7052434377422
TEST_0952,772.7789786277414
TEST_0953,9.936240947959845
TEST_0954,524.3523478074535
TEST_0955,747.7237063741327
TEST_0956,4.134305423243063
TEST_0957,331.66542437376404
TEST_0958,0.0
TEST_0959,402.24880963488556
TEST_0960,1060.1592238177518
TEST_0961,1225.314401554936
TEST_0962,0.0
TEST_0963,1307.0006044415325
TEST_0964,640.8240262137411
TEST_0965,737.6298337514735
TEST_0966,832.0693172968264
TEST_0967,537.6694943074908
TEST_0968,0.0
TEST_0969,594.3953426982702
TEST_0970,814.2130654868624
TEST_0971,793.3096672133652
TEST_0972,295.6653704585184
TEST_0973,0.0
TEST_0974,566.4255243316275
TEST_0975,651.342522714959
TEST_0976,588.0418374089851
